datetime,footprint (gCO2/kWh),time
2026-01-24 08:30:00,27.05,08:30:00
2026-01-24 08:45:00,26.75,08:45:00
2026-01-24 09:00:00,26.42,09:00:00
2026-01-24 09:15:00,26.17,09:15:00
2026-01-24 09:30:00,26.03,09:30:00
2026-01-24 09:45:00,26.15,09:45:00
2026-01-24 10:00:00,26.22,10:00:00
2026-01-24 10:15:00,25.8,10:15:00
2026-01-24 10:30:00,25.47,10:30:00
2026-01-24 10:45:00,25.12,10:45:00
2026-01-24 11:00:00,25.26,11:00:00
2026-01-24 11:15:00,25.07,11:15:00
2026-01-24 11:30:00,23.97,11:30:00
2026-01-24 11:45:00,23.59,11:45:00
2026-01-24 12:00:00,24.12,12:00:00
2026-01-24 12:15:00,25.18,12:15:00
2026-01-24 12:30:00,24.47,12:30:00
2026-01-24 12:45:00,23.89,12:45:00
2026-01-24 13:00:00,24.81,13:00:00
2026-01-24 13:15:00,25.22,13:15:00
2026-01-24 13:30:00,25.83,13:30:00
2026-01-24 13:45:00,25.85,13:45:00
2026-01-24 14:00:00,26.29,14:00:00
2026-01-24 14:15:00,26.64,14:15:00
2026-01-24 14:30:00,26.55,14:30:00
2026-01-24 14:45:00,26.56,14:45:00
2026-01-24 15:00:00,26.68,15:00:00
2026-01-24 15:15:00,27.43,15:15:00
2026-01-24 15:30:00,28.02,15:30:00
2026-01-24 15:45:00,30.01,15:45:00
2026-01-24 16:00:00,30.26,16:00:00
2026-01-24 16:15:00,31.11,16:15:00
2026-01-24 16:30:00,31.18,16:30:00
2026-01-24 16:45:00,31.1,16:45:00
2026-01-24 17:00:00,31.0,17:00:00
2026-01-24 17:15:00,30.87,17:15:00
2026-01-24 17:30:00,30.33,17:30:00
2026-01-24 17:45:00,30.49,17:45:00
2026-01-24 18:00:00,30.57,18:00:00
2026-01-24 18:15:00,30.5,18:15:00
2026-01-24 18:30:00,30.36,18:30:00
2026-01-24 18:45:00,30.18,18:45:00
2026-01-24 19:00:00,29.88,19:00:00
2026-01-24 19:15:00,29.2,19:15:00
2026-01-24 19:30:00,28.5,19:30:00
2026-01-24 19:45:00,28.03,19:45:00
2026-01-24 20:00:00,27.43,20:00:00
2026-01-24 20:15:00,26.27,20:15:00
2026-01-24 20:30:00,26.54,20:30:00
2026-01-24 20:45:00,25.48,20:45:00
2026-01-24 21:00:00,25.06,21:00:00
2026-01-24 21:15:00,25.06,21:15:00
2026-01-24 21:30:00,25.72,21:30:00
2026-01-24 21:45:00,24.61,21:45:00
2026-01-24 22:00:00,23.47,22:00:00
2026-01-24 22:15:00,23.36,22:15:00
2026-01-24 22:30:00,23.38,22:30:00
2026-01-24 22:45:00,23.11,22:45:00
2026-01-24 23:00:00,22.68,23:00:00
2026-01-24 23:15:00,22.59,23:15:00
2026-01-24 23:30:00,21.59,23:30:00
2026-01-24 23:45:00,21.22,23:45:00
2026-01-25 00:00:00,22.62,00:00:00
2026-01-25 00:15:00,22.46,00:15:00
2026-01-25 00:30:00,22.41,00:30:00
2026-01-25 00:45:00,22.72,00:45:00
2026-01-25 01:00:00,22.96,01:00:00
2026-01-25 01:15:00,22.92,01:15:00
2026-01-25 01:30:00,22.45,01:30:00
2026-01-25 01:45:00,22.2,01:45:00
2026-01-25 02:00:00,21.88,02:00:00
2026-01-25 02:15:00,21.58,02:15:00
2026-01-25 02:30:00,21.87,02:30:00
2026-01-25 02:45:00,21.73,02:45:00
2026-01-25 03:00:00,22.07,03:00:00
2026-01-25 03:15:00,21.74,03:15:00
2026-01-25 03:30:00,21.4,03:30:00
2026-01-25 03:45:00,21.66,03:45:00
2026-01-25 04:00:00,22.2,04:00:00
2026-01-25 04:15:00,21.75,04:15:00
2026-01-25 04:30:00,22.27,04:30:00
2026-01-25 04:45:00,22.63,04:45:00
2026-01-25 05:00:00,22.19,05:00:00
2026-01-25 05:15:00,21.53,05:15:00
2026-01-25 05:30:00,21.49,05:30:00
2026-01-25 05:45:00,22.3,05:45:00
2026-01-25 06:00:00,22.52,06:00:00
2026-01-25 06:15:00,22.78,06:15:00
2026-01-25 06:30:00,22.64,06:30:00
2026-01-25 06:45:00,22.79,06:45:00
2026-01-25 07:00:00,22.82,07:00:00
2026-01-25 07:15:00,22.28,07:15:00
2026-01-25 07:30:00,22.12,07:30:00
2026-01-25 07:45:00,22.67,07:45:00
2026-01-25 08:00:00,22.59,08:00:00
2026-01-25 08:15:00,22.25,08:15:00
2026-01-25 08:30:00,21.53,08:30:00
2026-01-25 08:45:00,21.17,08:45:00
2026-01-25 09:00:00,21.41,09:00:00
2026-01-25 09:15:00,22.23,09:15:00
2026-01-25 09:30:00,22.21,09:30:00
2026-01-25 09:45:00,22.12,09:45:00
2026-01-25 10:00:00,21.89,10:00:00
2026-01-25 10:15:00,21.12,10:15:00
2026-01-25 10:30:00,21.0,10:30:00
2026-01-25 10:45:00,21.33,10:45:00
2026-01-25 11:00:00,21.36,11:00:00
2026-01-25 11:15:00,21.38,11:15:00
2026-01-25 11:30:00,21.09,11:30:00
2026-01-25 11:45:00,21.41,11:45:00
2026-01-25 12:00:00,21.33,12:00:00
2026-01-25 12:15:00,20.87,12:15:00
2026-01-25 12:30:00,20.76,12:30:00
2026-01-25 12:45:00,20.73,12:45:00
2026-01-25 13:00:00,20.7,13:00:00
2026-01-25 13:15:00,20.7,13:15:00
2026-01-25 13:30:00,20.61,13:30:00
2026-01-25 13:45:00,21.42,13:45:00
2026-01-25 14:00:00,22.3,14:00:00
2026-01-25 14:15:00,23.55,14:15:00
2026-01-25 14:30:00,24.0,14:30:00
2026-01-25 14:45:00,24.71,14:45:00
2026-01-25 15:00:00,26.0,15:00:00
2026-01-25 15:15:00,29.0,15:15:00
2026-01-25 15:30:00,31.78,15:30:00
2026-01-25 15:45:00,32.8,15:45:00
2026-01-25 16:00:00,33.61,16:00:00
2026-01-25 16:15:00,34.87,16:15:00
2026-01-25 16:30:00,36.63,16:30:00
2026-01-25 16:45:00,38.07,16:45:00
2026-01-25 17:00:00,38.41,17:00:00
2026-01-25 17:15:00,38.63,17:15:00
2026-01-25 17:30:00,38.61,17:30:00
2026-01-25 17:45:00,38.69,17:45:00
2026-01-25 18:00:00,38.97,18:00:00
2026-01-25 18:15:00,39.09,18:15:00
2026-01-25 18:30:00,39.39,18:30:00
2026-01-25 18:45:00,39.96,18:45:00
2026-01-25 19:00:00,40.58,19:00:00
2026-01-25 19:15:00,41.08,19:15:00
2026-01-25 19:30:00,41.13,19:30:00
2026-01-25 19:45:00,40.69,19:45:00
2026-01-25 20:00:00,40.91,20:00:00
2026-01-25 20:15:00,40.54,20:15:00
2026-01-25 20:30:00,41.08,20:30:00
2026-01-25 20:45:00,41.15,20:45:00
2026-01-25 21:00:00,40.98,21:00:00
2026-01-25 21:15:00,40.52,21:15:00
2026-01-25 21:30:00,41.03,21:30:00
2026-01-25 21:45:00,40.78,21:45:00
2026-01-25 22:00:00,40.47,22:00:00
2026-01-25 22:15:00,39.12,22:15:00
2026-01-25 22:30:00,39.26,22:30:00
2026-01-25 22:45:00,39.06,22:45:00
2026-01-25 23:00:00,40.0,23:00:00
2026-01-25 23:15:00,38.4,23:15:00
2026-01-25 23:30:00,35.73,23:30:00
2026-01-25 23:45:00,34.46,23:45:00
2026-01-26 00:00:00,35.33,00:00:00
2026-01-26 00:15:00,34.83,00:15:00
2026-01-26 00:30:00,34.28,00:30:00
2026-01-26 00:45:00,34.1,00:45:00
2026-01-26 01:00:00,35.57,01:00:00
2026-01-26 01:15:00,35.19,01:15:00
2026-01-26 01:30:00,35.15,01:30:00
2026-01-26 01:45:00,35.76,01:45:00
2026-01-26 02:00:00,36.62,02:00:00
2026-01-26 02:15:00,36.55,02:15:00
2026-01-26 02:30:00,36.25,02:30:00
2026-01-26 02:45:00,35.66,02:45:00
2026-01-26 03:00:00,35.87,03:00:00
2026-01-26 03:15:00,35.87,03:15:00
2026-01-26 03:30:00,35.82,03:30:00
2026-01-26 03:45:00,35.74,03:45:00
2026-01-26 04:00:00,35.96,04:00:00
2026-01-26 04:15:00,37.33,04:15:00
2026-01-26 04:30:00,38.59,04:30:00
2026-01-26 04:45:00,40.93,04:45:00
2026-01-26 05:00:00,44.18,05:00:00
2026-01-26 05:15:00,45.33,05:15:00
2026-01-26 05:30:00,46.55,05:30:00
2026-01-26 05:45:00,48.53,05:45:00
2026-01-26 06:00:00,52.59,06:00:00
2026-01-26 06:15:00,52.77,06:15:00
2026-01-26 06:30:00,53.55,06:30:00
2026-01-26 06:45:00,53.65,06:45:00
2026-01-26 07:00:00,54.31,07:00:00
2026-01-26 07:15:00,53.95,07:15:00
2026-01-26 07:30:00,54.07,07:30:00
2026-01-26 07:45:00,54.0,07:45:00
2026-01-26 08:00:00,48.98,08:00:00
2026-01-26 08:15:00,48.61,08:15:00
2026-01-26 08:30:00,48.25,08:30:00
2026-01-26 08:45:00,48.1,08:45:00
2026-01-26 09:00:00,46.96,09:00:00
2026-01-26 09:15:00,46.62,09:15:00
2026-01-26 09:30:00,46.44,09:30:00
2026-01-26 09:45:00,46.78,09:45:00
2026-01-26 10:00:00,46.8,10:00:00
2026-01-26 10:15:00,46.41,10:15:00
2026-01-26 10:30:00,46.37,10:30:00
2026-01-26 10:45:00,46.19,10:45:00
2026-01-26 11:00:00,45.93,11:00:00
2026-01-26 11:15:00,45.35,11:15:00
2026-01-26 11:30:00,45.3,11:30:00
2026-01-26 11:45:00,44.08,11:45:00
2026-01-26 12:00:00,44.78,12:00:00
2026-01-26 12:15:00,44.41,12:15:00
2026-01-26 12:30:00,43.68,12:30:00
2026-01-26 12:45:00,43.33,12:45:00
2026-01-26 13:00:00,43.69,13:00:00
2026-01-26 13:15:00,43.82,13:15:00
2026-01-26 13:30:00,44.13,13:30:00
2026-01-26 13:45:00,44.76,13:45:00
2026-01-26 14:00:00,45.28,14:00:00
2026-01-26 14:15:00,45.84,14:15:00
2026-01-26 14:30:00,46.07,14:30:00
2026-01-26 14:45:00,46.63,14:45:00
2026-01-26 15:00:00,47.29,15:00:00
2026-01-26 15:15:00,47.58,15:15:00
2026-01-26 15:30:00,48.1,15:30:00
2026-01-26 15:45:00,48.62,15:45:00
2026-01-26 16:00:00,48.84,16:00:00
2026-01-26 16:15:00,48.89,16:15:00
2026-01-26 16:30:00,48.79,16:30:00
2026-01-26 16:45:00,48.47,16:45:00
2026-01-26 17:00:00,48.03,17:00:00
2026-01-26 17:15:00,47.85,17:15:00
2026-01-26 17:30:00,47.53,17:30:00
2026-01-26 17:45:00,47.4,17:45:00
2026-01-26 18:00:00,47.16,18:00:00
2026-01-26 18:15:00,47.09,18:15:00
2026-01-26 18:30:00,47.1,18:30:00
2026-01-26 18:45:00,47.26,18:45:00
2026-01-26 19:00:00,46.97,19:00:00
2026-01-26 19:15:00,45.97,19:15:00
2026-01-26 19:30:00,43.92,19:30:00
2026-01-26 19:45:00,41.52,19:45:00
2026-01-26 20:00:00,38.64,20:00:00
2026-01-26 20:15:00,36.97,20:15:00
2026-01-26 20:30:00,36.02,20:30:00
2026-01-26 20:45:00,34.52,20:45:00
2026-01-26 21:00:00,33.87,21:00:00
2026-01-26 21:15:00,33.48,21:15:00
2026-01-26 21:30:00,32.14,21:30:00
2026-01-26 21:45:00,31.66,21:45:00
2026-01-26 22:00:00,29.55,22:00:00
2026-01-26 22:15:00,27.68,22:15:00
2026-01-26 22:30:00,28.34,22:30:00
2026-01-26 22:45:00,27.19,22:45:00
2026-01-26 23:00:00,26.51,23:00:00
2026-01-26 23:15:00,22.64,23:15:00
2026-01-26 23:30:00,21.61,23:30:00
2026-01-26 23:45:00,21.07,23:45:00
2026-01-27 00:00:00,21.72,00:00:00
2026-01-27 00:15:00,21.31,00:15:00
2026-01-27 00:30:00,21.24,00:30:00
2026-01-27 00:45:00,20.98,00:45:00
2026-01-27 01:00:00,20.81,01:00:00
2026-01-27 01:15:00,20.86,01:15:00
2026-01-27 01:30:00,21.02,01:30:00
2026-01-27 01:45:00,21.33,01:45:00
2026-01-27 02:00:00,21.14,02:00:00
2026-01-27 02:15:00,21.26,02:15:00
2026-01-27 02:30:00,21.59,02:30:00
2026-01-27 02:45:00,21.74,02:45:00
2026-01-27 03:00:00,21.45,03:00:00
2026-01-27 03:15:00,21.38,03:15:00
2026-01-27 03:30:00,21.66,03:30:00
2026-01-27 03:45:00,21.57,03:45:00
2026-01-27 04:00:00,21.23,04:00:00
2026-01-27 04:15:00,21.46,04:15:00
2026-01-27 04:30:00,21.37,04:30:00
2026-01-27 04:45:00,20.95,04:45:00
2026-01-27 05:00:00,21.6,05:00:00
2026-01-27 05:15:00,21.54,05:15:00
2026-01-27 05:30:00,20.9,05:30:00
2026-01-27 05:45:00,21.48,05:45:00
2026-01-27 06:00:00,21.39,06:00:00
2026-01-27 06:15:00,21.76,06:15:00
2026-01-27 06:30:00,22.48,06:30:00
2026-01-27 06:45:00,23.24,06:45:00
2026-01-27 07:00:00,24.76,07:00:00
2026-01-27 07:15:00,25.37,07:15:00
2026-01-27 07:30:00,25.45,07:30:00
2026-01-27 07:45:00,25.34,07:45:00
2026-01-27 08:00:00,25.39,08:00:00
2026-01-27 08:15:00,25.31,08:15:00
2026-01-27 08:30:00,24.94,08:30:00
2026-01-27 08:45:00,24.92,08:45:00
2026-01-27 09:00:00,25.07,09:00:00
2026-01-27 09:15:00,24.62,09:15:00
2026-01-27 09:30:00,24.36,09:30:00
2026-01-27 09:45:00,24.8,09:45:00
2026-01-27 10:00:00,25.8,10:00:00
2026-01-27 10:15:00,27.13,10:15:00
2026-01-27 10:30:00,27.38,10:30:00
2026-01-27 10:45:00,28.38,10:45:00
2026-01-27 11:00:00,28.91,11:00:00
2026-01-27 11:15:00,29.0,11:15:00
2026-01-27 11:30:00,29.33,11:30:00
2026-01-27 11:45:00,29.61,11:45:00
2026-01-27 12:00:00,29.21,12:00:00
2026-01-27 12:15:00,29.56,12:15:00
2026-01-27 12:30:00,29.71,12:30:00
2026-01-27 12:45:00,30.31,12:45:00
2026-01-27 13:00:00,30.52,13:00:00
2026-01-27 13:15:00,30.44,13:15:00
2026-01-27 13:30:00,30.6,13:30:00
2026-01-27 13:45:00,30.9,13:45:00
2026-01-27 14:00:00,31.11,14:00:00
2026-01-27 14:15:00,31.87,14:15:00
2026-01-27 14:30:00,32.08,14:30:00
2026-01-27 14:45:00,33.34,14:45:00
2026-01-27 15:00:00,34.79,15:00:00
2026-01-27 15:15:00,35.61,15:15:00
2026-01-27 15:30:00,35.8,15:30:00
2026-01-27 15:45:00,35.88,15:45:00
2026-01-27 16:00:00,37.37,16:00:00
2026-01-27 16:15:00,38.8,16:15:00
2026-01-27 16:30:00,40.96,16:30:00
2026-01-27 16:45:00,41.83,16:45:00
2026-01-27 17:00:00,41.83,17:00:00
2026-01-27 17:15:00,41.72,17:15:00
2026-01-27 17:30:00,41.46,17:30:00
2026-01-27 17:45:00,41.29,17:45:00
2026-01-27 18:00:00,41.44,18:00:00
2026-01-27 18:15:00,41.8,18:15:00
2026-01-27 18:30:00,42.02,18:30:00
2026-01-27 18:45:00,41.68,18:45:00
2026-01-27 19:00:00,41.46,19:00:00
2026-01-27 19:15:00,41.37,19:15:00
2026-01-27 19:30:00,40.23,19:30:00
2026-01-27 19:45:00,39.44,19:45:00
2026-01-27 20:00:00,40.11,20:00:00
2026-01-27 20:15:00,40.34,20:15:00
2026-01-27 20:30:00,40.62,20:30:00
2026-01-27 20:45:00,41.43,20:45:00
2026-01-27 21:00:00,41.52,21:00:00
2026-01-27 21:15:00,40.72,21:15:00
2026-01-27 21:30:00,42.15,21:30:00
2026-01-27 21:45:00,42.93,21:45:00
2026-01-27 22:00:00,43.08,22:00:00
2026-01-27 22:15:00,42.76,22:15:00
2026-01-27 22:30:00,43.72,22:30:00
2026-01-27 22:45:00,42.28,22:45:00
2026-01-27 23:00:00,40.08,23:00:00
2026-01-27 23:15:00,39.83,23:15:00
2026-01-27 23:30:00,39.55,23:30:00
2026-01-27 23:45:00,38.65,23:45:00
2026-01-28 00:00:00,38.53,00:00:00
2026-01-28 00:15:00,39.34,00:15:00
2026-01-28 00:30:00,38.88,00:30:00
2026-01-28 00:45:00,37.93,00:45:00
2026-01-28 01:00:00,37.23,01:00:00
2026-01-28 01:15:00,37.18,01:15:00
2026-01-28 01:30:00,37.09,01:30:00
2026-01-28 01:45:00,37.44,01:45:00
2026-01-28 02:00:00,38.02,02:00:00
2026-01-28 02:15:00,38.56,02:15:00
2026-01-28 02:30:00,37.55,02:30:00
2026-01-28 02:45:00,36.54,02:45:00
2026-01-28 03:00:00,37.65,03:00:00
2026-01-28 03:15:00,37.54,03:15:00
2026-01-28 03:30:00,37.0,03:30:00
2026-01-28 03:45:00,37.53,03:45:00
2026-01-28 04:00:00,38.22,04:00:00
2026-01-28 04:15:00,40.65,04:15:00
2026-01-28 04:30:00,43.11,04:30:00
2026-01-28 04:45:00,45.2,04:45:00
2026-01-28 05:00:00,45.05,05:00:00
2026-01-28 05:15:00,45.44,05:15:00
2026-01-28 05:30:00,47.19,05:30:00
2026-01-28 05:45:00,48.71,05:45:00
2026-01-28 06:00:00,52.35,06:00:00
2026-01-28 06:15:00,51.91,06:15:00
2026-01-28 06:30:00,52.64,06:30:00
2026-01-28 06:45:00,54.65,06:45:00
2026-01-28 07:00:00,55.29,07:00:00
2026-01-28 07:15:00,55.72,07:15:00
2026-01-28 07:30:00,55.92,07:30:00
2026-01-28 07:45:00,55.86,07:45:00
2026-01-28 08:00:00,53.46,08:00:00
2026-01-28 08:15:00,53.79,08:15:00
2026-01-28 08:30:00,53.58,08:30:00
2026-01-28 08:45:00,49.11,08:45:00
2026-01-28 09:00:00,48.55,09:00:00
2026-01-28 09:15:00,47.81,09:15:00
2026-01-28 09:30:00,47.3,09:30:00
2026-01-28 09:45:00,47.57,09:45:00
2026-01-28 10:00:00,46.95,10:00:00
2026-01-28 10:15:00,47.82,10:15:00
2026-01-28 10:30:00,48.12,10:30:00
2026-01-28 10:45:00,47.46,10:45:00
2026-01-28 11:00:00,46.82,11:00:00
2026-01-28 11:15:00,45.52,11:15:00
2026-01-28 11:30:00,44.23,11:30:00
2026-01-28 11:45:00,44.21,11:45:00
2026-01-28 12:00:00,43.94,12:00:00
2026-01-28 12:15:00,43.58,12:15:00
2026-01-28 12:30:00,44.0,12:30:00
2026-01-28 12:45:00,44.17,12:45:00
2026-01-28 13:00:00,45.35,13:00:00
2026-01-28 13:15:00,45.44,13:15:00
2026-01-28 13:30:00,45.53,13:30:00
2026-01-28 13:45:00,45.65,13:45:00
2026-01-28 14:00:00,45.91,14:00:00
2026-01-28 14:15:00,45.14,14:15:00
2026-01-28 14:30:00,44.89,14:30:00
2026-01-28 14:45:00,45.3,14:45:00
2026-01-28 15:00:00,46.08,15:00:00
2026-01-28 15:15:00,46.55,15:15:00
2026-01-28 15:30:00,47.74,15:30:00
2026-01-28 15:45:00,48.51,15:45:00
2026-01-28 16:00:00,47.86,16:00:00
2026-01-28 16:15:00,48.5,16:15:00
2026-01-28 16:30:00,49.08,16:30:00
2026-01-28 16:45:00,48.86,16:45:00
2026-01-28 17:00:00,49.04,17:00:00
2026-01-28 17:15:00,49.07,17:15:00
2026-01-28 17:30:00,48.61,17:30:00
2026-01-28 17:45:00,47.89,17:45:00
2026-01-28 18:00:00,48.12,18:00:00
2026-01-28 18:15:00,48.2,18:15:00
2026-01-28 18:30:00,48.42,18:30:00
2026-01-28 18:45:00,48.29,18:45:00
2026-01-28 19:00:00,48.43,19:00:00
2026-01-28 19:15:00,48.42,19:15:00
2026-01-28 19:30:00,48.19,19:30:00
2026-01-28 19:45:00,48.18,19:45:00
2026-01-28 20:00:00,48.86,20:00:00
2026-01-28 20:15:00,49.08,20:15:00
2026-01-28 20:30:00,48.59,20:30:00
2026-01-28 20:45:00,46.69,20:45:00
2026-01-28 21:00:00,45.66,21:00:00
2026-01-28 21:15:00,45.63,21:15:00
2026-01-28 21:30:00,45.44,21:30:00
2026-01-28 21:45:00,45.52,21:45:00
2026-01-28 22:00:00,45.28,22:00:00
2026-01-28 22:15:00,45.03,22:15:00
2026-01-28 22:30:00,45.83,22:30:00
2026-01-28 22:45:00,46.04,22:45:00
2026-01-28 23:00:00,45.34,23:00:00
2026-01-28 23:15:00,46.0,23:15:00
2026-01-28 23:30:00,47.47,23:30:00
2026-01-28 23:45:00,49.19,23:45:00
2026-01-29 00:00:00,51.52,00:00:00
2026-01-29 00:15:00,51.46,00:15:00
2026-01-29 00:30:00,51.83,00:30:00
2026-01-29 00:45:00,50.45,00:45:00
2026-01-29 01:00:00,48.75,01:00:00
2026-01-29 01:15:00,47.37,01:15:00
2026-01-29 01:30:00,46.54,01:30:00
2026-01-29 01:45:00,45.77,01:45:00
2026-01-29 02:00:00,46.14,02:00:00
2026-01-29 02:15:00,45.95,02:15:00
2026-01-29 02:30:00,45.89,02:30:00
2026-01-29 02:45:00,45.52,02:45:00
2026-01-29 03:00:00,46.0,03:00:00
2026-01-29 03:15:00,47.06,03:15:00
2026-01-29 03:30:00,47.71,03:30:00
2026-01-29 03:45:00,47.87,03:45:00
2026-01-29 04:00:00,48.26,04:00:00
2026-01-29 04:15:00,47.66,04:15:00
2026-01-29 04:30:00,48.53,04:30:00
2026-01-29 04:45:00,49.46,04:45:00
2026-01-29 05:00:00,53.6,05:00:00
2026-01-29 05:15:00,55.75,05:15:00
2026-01-29 05:30:00,57.61,05:30:00
2026-01-29 05:45:00,58.45,05:45:00
2026-01-29 06:00:00,62.02,06:00:00
2026-01-29 06:15:00,62.42,06:15:00
2026-01-29 06:30:00,62.48,06:30:00
2026-01-29 06:45:00,62.63,06:45:00
2026-01-29 07:00:00,61.56,07:00:00
2026-01-29 07:15:00,61.45,07:15:00
2026-01-29 07:30:00,61.61,07:30:00
2026-01-29 07:45:00,61.64,07:45:00
2026-01-29 08:00:00,58.98,08:00:00
2026-01-29 08:15:00,58.72,08:15:00
2026-01-29 08:30:00,58.96,08:30:00
2026-01-29 08:45:00,58.12,08:45:00
2026-01-29 09:00:00,56.48,09:00:00
2026-01-29 09:15:00,55.4,09:15:00
2026-01-29 09:30:00,54.82,09:30:00
2026-01-29 09:45:00,54.89,09:45:00
2026-01-29 10:00:00,55.22,10:00:00
2026-01-29 10:15:00,55.32,10:15:00
2026-01-29 10:30:00,55.26,10:30:00
2026-01-29 10:45:00,54.82,10:45:00
2026-01-29 11:00:00,54.53,11:00:00
2026-01-29 11:15:00,54.17,11:15:00
2026-01-29 11:30:00,53.07,11:30:00
2026-01-29 11:45:00,52.22,11:45:00
2026-01-29 12:00:00,52.32,12:00:00
2026-01-29 12:15:00,52.43,12:15:00
2026-01-29 12:30:00,52.86,12:30:00
2026-01-29 12:45:00,53.28,12:45:00
2026-01-29 13:00:00,53.21,13:00:00
2026-01-29 13:15:00,52.26,13:15:00
2026-01-29 13:30:00,55.02,13:30:00
2026-01-29 13:45:00,56.48,13:45:00
2026-01-29 14:00:00,56.91,14:00:00
2026-01-29 14:15:00,57.1,14:15:00
2026-01-29 14:30:00,57.84,14:30:00
2026-01-29 14:45:00,58.23,14:45:00
2026-01-29 15:00:00,58.75,15:00:00
2026-01-29 15:15:00,59.67,15:15:00
2026-01-29 15:30:00,59.81,15:30:00
2026-01-29 15:45:00,59.17,15:45:00
2026-01-29 16:00:00,58.44,16:00:00
2026-01-29 16:15:00,58.51,16:15:00
2026-01-29 16:30:00,58.16,16:30:00
2026-01-29 16:45:00,58.85,16:45:00
2026-01-29 17:00:00,58.31,17:00:00
2026-01-29 17:15:00,58.03,17:15:00
2026-01-29 17:30:00,57.6,17:30:00
2026-01-29 17:45:00,57.23,17:45:00
2026-01-29 18:00:00,57.14,18:00:00
2026-01-29 18:15:00,56.93,18:15:00
2026-01-29 18:30:00,56.71,18:30:00
2026-01-29 18:45:00,56.16,18:45:00
2026-01-29 19:00:00,57.0,19:00:00
2026-01-29 19:15:00,56.08,19:15:00
2026-01-29 19:30:00,55.07,19:30:00
2026-01-29 19:45:00,52.61,19:45:00
2026-01-29 20:00:00,49.68,20:00:00
2026-01-29 20:15:00,49.13,20:15:00
2026-01-29 20:30:00,48.0,20:30:00
2026-01-29 20:45:00,47.24,20:45:00
2026-01-29 21:00:00,47.01,21:00:00
2026-01-29 21:15:00,47.03,21:15:00
2026-01-29 21:30:00,46.49,21:30:00
2026-01-29 21:45:00,45.2,21:45:00
2026-01-29 22:00:00,42.86,22:00:00
2026-01-29 22:15:00,41.03,22:15:00
2026-01-29 22:30:00,38.38,22:30:00
2026-01-29 22:45:00,36.31,22:45:00
2026-01-29 23:00:00,34.01,23:00:00
2026-01-29 23:15:00,30.75,23:15:00
2026-01-29 23:30:00,28.99,23:30:00
2026-01-29 23:45:00,28.8,23:45:00
2026-01-30 00:00:00,29.21,00:00:00
2026-01-30 00:15:00,29.34,00:15:00
2026-01-30 00:30:00,29.11,00:30:00
2026-01-30 00:45:00,29.18,00:45:00
2026-01-30 01:00:00,29.24,01:00:00
2026-01-30 01:15:00,29.4,01:15:00
2026-01-30 01:30:00,29.54,01:30:00
2026-01-30 01:45:00,29.56,01:45:00
2026-01-30 02:00:00,29.53,02:00:00
2026-01-30 02:15:00,29.45,02:15:00
2026-01-30 02:30:00,29.23,02:30:00
2026-01-30 02:45:00,29.23,02:45:00
2026-01-30 03:00:00,28.99,03:00:00
2026-01-30 03:15:00,28.61,03:15:00
2026-01-30 03:30:00,28.43,03:30:00
2026-01-30 03:45:00,28.64,03:45:00
2026-01-30 04:00:00,29.36,04:00:00
2026-01-30 04:15:00,29.65,04:15:00
2026-01-30 04:30:00,28.42,04:30:00
2026-01-30 04:45:00,26.77,04:45:00
2026-01-30 05:00:00,26.82,05:00:00
2026-01-30 05:15:00,27.55,05:15:00
2026-01-30 05:30:00,27.72,05:30:00
2026-01-30 05:45:00,27.1,05:45:00
2026-01-30 06:00:00,28.04,06:00:00
2026-01-30 06:15:00,29.05,06:15:00
2026-01-30 06:30:00,31.11,06:30:00
2026-01-30 06:45:00,31.94,06:45:00
2026-01-30 07:00:00,31.73,07:00:00
2026-01-30 07:15:00,30.68,07:15:00
2026-01-30 07:30:00,30.36,07:30:00
2026-01-30 07:45:00,31.09,07:45:00
2026-01-30 08:00:00,31.24,08:00:00
2026-01-30 08:15:00,30.86,08:15:00
2026-01-30 08:30:00,30.79,08:30:00
2026-01-30 08:45:00,30.47,08:45:00
2026-01-30 09:00:00,30.17,09:00:00
2026-01-30 09:15:00,30.05,09:15:00
2026-01-30 09:30:00,29.97,09:30:00
2026-01-30 09:45:00,29.9,09:45:00
2026-01-30 10:00:00,29.26,10:00:00
2026-01-30 10:15:00,28.13,10:15:00
2026-01-30 10:30:00,26.82,10:30:00
2026-01-30 10:45:00,25.8,10:45:00
2026-01-30 11:00:00,22.55,11:00:00
2026-01-30 11:15:00,20.86,11:15:00
2026-01-30 11:30:00,21.66,11:30:00
2026-01-30 11:45:00,21.15,11:45:00
2026-01-30 12:00:00,21.4,12:00:00
2026-01-30 12:15:00,21.51,12:15:00
2026-01-30 12:30:00,21.86,12:30:00
2026-01-30 12:45:00,22.53,12:45:00
2026-01-30 13:00:00,23.61,13:00:00
2026-01-30 13:15:00,24.43,13:15:00
2026-01-30 13:30:00,24.88,13:30:00
2026-01-30 13:45:00,25.17,13:45:00
2026-01-30 14:00:00,25.6,14:00:00
2026-01-30 14:15:00,26.43,14:15:00
2026-01-30 14:30:00,27.87,14:30:00
2026-01-30 14:45:00,28.52,14:45:00
2026-01-30 15:00:00,28.5,15:00:00
2026-01-30 15:15:00,28.96,15:15:00
2026-01-30 15:30:00,28.37,15:30:00
2026-01-30 15:45:00,28.99,15:45:00
2026-01-30 16:00:00,29.19,16:00:00
