datetime,footprint (gCO2/kWh),time
2026-01-01 00:00:00,141.19,00:00:00
2026-01-01 00:15:00,141.36,00:15:00
2026-01-01 00:30:00,142.4,00:30:00
2026-01-01 00:45:00,142.34,00:45:00
2026-01-01 01:00:00,146.68,01:00:00
2026-01-01 01:15:00,146.7,01:15:00
2026-01-01 01:30:00,145.12,01:30:00
2026-01-01 01:45:00,145.13,01:45:00
2026-01-01 02:00:00,136.48,02:00:00
2026-01-01 02:15:00,136.93,02:15:00
2026-01-01 02:30:00,130.44,02:30:00
2026-01-01 02:45:00,130.53,02:45:00
2026-01-01 03:00:00,119.88,03:00:00
2026-01-01 03:15:00,120.01,03:15:00
2026-01-01 03:30:00,115.52,03:30:00
2026-01-01 03:45:00,115.69,03:45:00
2026-01-01 04:00:00,111.92,04:00:00
2026-01-01 04:15:00,111.97,04:15:00
2026-01-01 04:30:00,111.45,04:30:00
2026-01-01 04:45:00,111.51,04:45:00
2026-01-01 05:00:00,110.89,05:00:00
2026-01-01 05:15:00,110.8,05:15:00
2026-01-01 05:30:00,102.59,05:30:00
2026-01-01 05:45:00,102.63,05:45:00
2026-01-01 06:00:00,101.58,06:00:00
2026-01-01 06:15:00,101.61,06:15:00
2026-01-01 06:30:00,102.52,06:30:00
2026-01-01 06:45:00,102.49,06:45:00
2026-01-01 07:00:00,99.55,07:00:00
2026-01-01 07:15:00,99.54,07:15:00
2026-01-01 07:30:00,98.22,07:30:00
2026-01-01 07:45:00,98.24,07:45:00
2026-01-01 08:00:00,98.58,08:00:00
2026-01-01 08:15:00,98.51,08:15:00
2026-01-01 08:30:00,101.04,08:30:00
2026-01-01 08:45:00,101.05,08:45:00
2026-01-01 09:00:00,98.35,09:00:00
2026-01-01 09:15:00,98.24,09:15:00
2026-01-01 09:30:00,95.08,09:30:00
2026-01-01 09:45:00,94.91,09:45:00
2026-01-01 10:00:00,92.46,10:00:00
2026-01-01 10:15:00,92.45,10:15:00
2026-01-01 10:30:00,89.91,10:30:00
2026-01-01 10:45:00,89.59,10:45:00
2026-01-01 11:00:00,83.79,11:00:00
2026-01-01 11:15:00,83.83,11:15:00
2026-01-01 11:30:00,84.67,11:30:00
2026-01-01 11:45:00,84.67,11:45:00
2026-01-01 12:00:00,82.16,12:00:00
2026-01-01 12:15:00,82.1,12:15:00
2026-01-01 12:30:00,84.28,12:30:00
2026-01-01 12:45:00,84.48,12:45:00
2026-01-01 13:00:00,86.71,13:00:00
2026-01-01 13:15:00,86.68,13:15:00
2026-01-01 13:30:00,89.89,13:30:00
2026-01-01 13:45:00,89.67,13:45:00
2026-01-01 14:00:00,90.5,14:00:00
2026-01-01 14:15:00,90.31,14:15:00
2026-01-01 14:30:00,94.9,14:30:00
2026-01-01 14:45:00,94.91,14:45:00
2026-01-01 15:00:00,95.57,15:00:00
2026-01-01 15:15:00,95.71,15:15:00
2026-01-01 15:30:00,100.5,15:30:00
2026-01-01 15:45:00,100.57,15:45:00
2026-01-01 16:00:00,100.89,16:00:00
2026-01-01 16:15:00,100.96,16:15:00
2026-01-01 16:30:00,106.04,16:30:00
2026-01-01 16:45:00,105.93,16:45:00
2026-01-01 17:00:00,112.5,17:00:00
2026-01-01 17:15:00,112.68,17:15:00
2026-01-01 17:30:00,112.52,17:30:00
2026-01-01 17:45:00,112.52,17:45:00
2026-01-01 18:00:00,110.93,18:00:00
2026-01-01 18:15:00,110.95,18:15:00
2026-01-01 18:30:00,103.8,18:30:00
2026-01-01 18:45:00,103.74,18:45:00
2026-01-01 19:00:00,101.59,19:00:00
2026-01-01 19:15:00,101.64,19:15:00
2026-01-01 19:30:00,96.75,19:30:00
2026-01-01 19:45:00,96.54,19:45:00
2026-01-01 20:00:00,96.07,20:00:00
2026-01-01 20:15:00,96.16,20:15:00
2026-01-01 20:30:00,95.61,20:30:00
2026-01-01 20:45:00,95.64,20:45:00
2026-01-01 21:00:00,97.19,21:00:00
2026-01-01 21:15:00,97.19,21:15:00
2026-01-01 21:30:00,89.27,21:30:00
2026-01-01 21:45:00,89.33,21:45:00
2026-01-01 22:00:00,89.67,22:00:00
2026-01-01 22:15:00,89.81,22:15:00
2026-01-01 22:30:00,87.79,22:30:00
2026-01-01 22:45:00,88.13,22:45:00
2026-01-01 23:00:00,81.74,23:00:00
2026-01-01 23:15:00,82.22,23:15:00
2026-01-01 23:30:00,83.6,23:30:00
2026-01-01 23:45:00,83.52,23:45:00
2026-01-02 00:00:00,79.13,00:00:00
2026-01-02 00:15:00,79.0,00:15:00
2026-01-02 00:30:00,84.92,00:30:00
2026-01-02 00:45:00,84.87,00:45:00
2026-01-02 01:00:00,85.92,01:00:00
2026-01-02 01:15:00,85.96,01:15:00
2026-01-02 01:30:00,83.09,01:30:00
2026-01-02 01:45:00,84.36,01:45:00
2026-01-02 02:00:00,80.08,02:00:00
2026-01-02 02:15:00,80.24,02:15:00
2026-01-02 02:30:00,77.86,02:30:00
2026-01-02 02:45:00,77.5,02:45:00
2026-01-02 03:00:00,77.1,03:00:00
2026-01-02 03:15:00,77.19,03:15:00
2026-01-02 03:30:00,75.81,03:30:00
2026-01-02 03:45:00,75.5,03:45:00
2026-01-02 04:00:00,77.05,04:00:00
2026-01-02 04:15:00,77.04,04:15:00
2026-01-02 04:30:00,80.86,04:30:00
2026-01-02 04:45:00,80.77,04:45:00
2026-01-02 05:00:00,83.87,05:00:00
2026-01-02 05:15:00,83.97,05:15:00
2026-01-02 05:30:00,85.63,05:30:00
2026-01-02 05:45:00,85.66,05:45:00
2026-01-02 06:00:00,92.17,06:00:00
2026-01-02 06:15:00,92.07,06:15:00
2026-01-02 06:30:00,97.78,06:30:00
2026-01-02 06:45:00,97.7,06:45:00
2026-01-02 07:00:00,99.41,07:00:00
2026-01-02 07:15:00,99.34,07:15:00
2026-01-02 07:30:00,100.69,07:30:00
2026-01-02 07:45:00,100.28,07:45:00
2026-01-02 08:00:00,100.13,08:00:00
2026-01-02 08:15:00,99.97,08:15:00
2026-01-02 08:30:00,105.13,08:30:00
2026-01-02 08:45:00,105.32,08:45:00
2026-01-02 09:00:00,112.65,09:00:00
2026-01-02 09:15:00,112.27,09:15:00
2026-01-02 09:30:00,120.73,09:30:00
2026-01-02 09:45:00,120.45,09:45:00
2026-01-02 10:00:00,117.23,10:00:00
2026-01-02 10:15:00,117.34,10:15:00
2026-01-02 10:30:00,113.16,10:30:00
2026-01-02 10:45:00,113.15,10:45:00
2026-01-02 11:00:00,109.91,11:00:00
2026-01-02 11:15:00,110.08,11:15:00
2026-01-02 11:30:00,108.16,11:30:00
2026-01-02 11:45:00,108.02,11:45:00
2026-01-02 12:00:00,108.34,12:00:00
2026-01-02 12:15:00,108.29,12:15:00
2026-01-02 12:30:00,110.77,12:30:00
2026-01-02 12:45:00,110.82,12:45:00
2026-01-02 13:00:00,106.27,13:00:00
2026-01-02 13:15:00,105.8,13:15:00
2026-01-02 13:30:00,103.61,13:30:00
2026-01-02 13:45:00,103.31,13:45:00
2026-01-02 14:00:00,120.58,14:00:00
2026-01-02 14:15:00,120.54,14:15:00
2026-01-02 14:30:00,126.72,14:30:00
2026-01-02 14:45:00,126.78,14:45:00
2026-01-02 15:00:00,138.5,15:00:00
2026-01-02 15:15:00,138.69,15:15:00
2026-01-02 15:30:00,151.75,15:30:00
2026-01-02 15:45:00,151.91,15:45:00
2026-01-02 16:00:00,163.0,16:00:00
2026-01-02 16:15:00,162.83,16:15:00
2026-01-02 16:30:00,170.07,16:30:00
2026-01-02 16:45:00,170.19,16:45:00
2026-01-02 17:00:00,172.49,17:00:00
2026-01-02 17:15:00,172.28,17:15:00
2026-01-02 17:30:00,173.65,17:30:00
2026-01-02 17:45:00,173.79,17:45:00
2026-01-02 18:00:00,173.66,18:00:00
2026-01-02 18:15:00,173.83,18:15:00
2026-01-02 18:30:00,173.9,18:30:00
2026-01-02 18:45:00,174.0,18:45:00
2026-01-02 19:00:00,169.61,19:00:00
2026-01-02 19:15:00,169.8,19:15:00
2026-01-02 19:30:00,168.16,19:30:00
2026-01-02 19:45:00,168.09,19:45:00
2026-01-02 20:00:00,169.42,20:00:00
2026-01-02 20:15:00,169.32,20:15:00
2026-01-02 20:30:00,168.13,20:30:00
2026-01-02 20:45:00,168.28,20:45:00
2026-01-02 21:00:00,170.04,21:00:00
2026-01-02 21:15:00,170.01,21:15:00
2026-01-02 21:30:00,165.91,21:30:00
2026-01-02 21:45:00,166.15,21:45:00
2026-01-02 22:00:00,162.0,22:00:00
2026-01-02 22:15:00,162.04,22:15:00
2026-01-02 22:30:00,155.16,22:30:00
2026-01-02 22:45:00,155.37,22:45:00
2026-01-02 23:00:00,146.89,23:00:00
2026-01-02 23:15:00,147.11,23:15:00
2026-01-02 23:30:00,130.57,23:30:00
2026-01-02 23:45:00,130.67,23:45:00
2026-01-03 00:00:00,119.63,00:00:00
2026-01-03 00:15:00,119.97,00:15:00
2026-01-03 00:30:00,117.58,00:30:00
2026-01-03 00:45:00,117.72,00:45:00
2026-01-03 01:00:00,117.21,01:00:00
2026-01-03 01:15:00,117.31,01:15:00
2026-01-03 01:30:00,116.08,01:30:00
2026-01-03 01:45:00,116.28,01:45:00
2026-01-03 02:00:00,108.23,02:00:00
2026-01-03 02:15:00,108.15,02:15:00
2026-01-03 02:30:00,108.82,02:30:00
2026-01-03 02:45:00,108.91,02:45:00
2026-01-03 03:00:00,109.28,03:00:00
2026-01-03 03:15:00,109.54,03:15:00
2026-01-03 03:30:00,106.65,03:30:00
2026-01-03 03:45:00,106.75,03:45:00
2026-01-03 04:00:00,105.76,04:00:00
2026-01-03 04:15:00,105.85,04:15:00
2026-01-03 04:30:00,109.65,04:30:00
2026-01-03 04:45:00,109.81,04:45:00
2026-01-03 05:00:00,106.75,05:00:00
2026-01-03 05:15:00,106.83,05:15:00
2026-01-03 05:30:00,107.3,05:30:00
2026-01-03 05:45:00,107.11,05:45:00
2026-01-03 06:00:00,111.45,06:00:00
2026-01-03 06:15:00,111.21,06:15:00
2026-01-03 06:30:00,124.86,06:30:00
2026-01-03 06:45:00,124.64,06:45:00
2026-01-03 07:00:00,132.06,07:00:00
2026-01-03 07:15:00,131.8,07:15:00
2026-01-03 07:30:00,137.23,07:30:00
2026-01-03 07:45:00,137.27,07:45:00
2026-01-03 08:00:00,141.19,08:00:00
2026-01-03 08:15:00,141.06,08:15:00
2026-01-03 08:30:00,154.16,08:30:00
2026-01-03 08:45:00,154.06,08:45:00
2026-01-03 09:00:00,152.91,09:00:00
2026-01-03 09:15:00,152.58,09:15:00
2026-01-03 09:30:00,148.52,09:30:00
2026-01-03 09:45:00,148.73,09:45:00
2026-01-03 10:00:00,141.38,10:00:00
2026-01-03 10:15:00,141.48,10:15:00
2026-01-03 10:30:00,133.59,10:30:00
2026-01-03 10:45:00,133.9,10:45:00
2026-01-03 11:00:00,132.69,11:00:00
2026-01-03 11:15:00,132.56,11:15:00
2026-01-03 11:30:00,128.45,11:30:00
2026-01-03 11:45:00,128.54,11:45:00
2026-01-03 12:00:00,131.52,12:00:00
2026-01-03 12:15:00,131.73,12:15:00
2026-01-03 12:30:00,133.5,12:30:00
2026-01-03 12:45:00,133.56,12:45:00
2026-01-03 13:00:00,136.39,13:00:00
2026-01-03 13:15:00,136.52,13:15:00
2026-01-03 13:30:00,142.9,13:30:00
2026-01-03 13:45:00,142.97,13:45:00
2026-01-03 14:00:00,153.05,14:00:00
2026-01-03 14:15:00,152.89,14:15:00
2026-01-03 14:30:00,167.53,14:30:00
2026-01-03 14:45:00,167.71,14:45:00
2026-01-03 15:00:00,176.93,15:00:00
2026-01-03 15:15:00,177.04,15:15:00
2026-01-03 15:30:00,184.67,15:30:00
2026-01-03 15:45:00,184.71,15:45:00
2026-01-03 16:00:00,185.23,16:00:00
2026-01-03 16:15:00,185.0,16:15:00
2026-01-03 16:30:00,188.26,16:30:00
2026-01-03 16:45:00,188.18,16:45:00
2026-01-03 17:00:00,189.35,17:00:00
2026-01-03 17:15:00,189.3,17:15:00
2026-01-03 17:30:00,191.97,17:30:00
2026-01-03 17:45:00,192.01,17:45:00
2026-01-03 18:00:00,188.72,18:00:00
2026-01-03 18:15:00,188.05,18:15:00
2026-01-03 18:30:00,185.46,18:30:00
2026-01-03 18:45:00,185.78,18:45:00
2026-01-03 19:00:00,184.86,19:00:00
2026-01-03 19:15:00,184.98,19:15:00
2026-01-03 19:30:00,186.79,19:30:00
2026-01-03 19:45:00,186.64,19:45:00
2026-01-03 20:00:00,183.18,20:00:00
2026-01-03 20:15:00,183.38,20:15:00
2026-01-03 20:30:00,179.94,20:30:00
2026-01-03 20:45:00,179.43,20:45:00
2026-01-03 21:00:00,174.72,21:00:00
2026-01-03 21:15:00,174.54,21:15:00
2026-01-03 21:30:00,167.49,21:30:00
2026-01-03 21:45:00,167.64,21:45:00
2026-01-03 22:00:00,159.88,22:00:00
2026-01-03 22:15:00,159.47,22:15:00
2026-01-03 22:30:00,148.49,22:30:00
2026-01-03 22:45:00,148.76,22:45:00
2026-01-03 23:00:00,141.21,23:00:00
2026-01-03 23:15:00,141.12,23:15:00
2026-01-03 23:30:00,136.52,23:30:00
2026-01-03 23:45:00,136.51,23:45:00
2026-01-04 00:00:00,143.14,00:00:00
2026-01-04 00:15:00,142.99,00:15:00
2026-01-04 00:30:00,148.41,00:30:00
2026-01-04 00:45:00,148.27,00:45:00
2026-01-04 01:00:00,153.1,01:00:00
2026-01-04 01:15:00,153.24,01:15:00
2026-01-04 01:30:00,150.01,01:30:00
2026-01-04 01:45:00,149.98,01:45:00
2026-01-04 02:00:00,144.43,02:00:00
2026-01-04 02:15:00,144.52,02:15:00
2026-01-04 02:30:00,143.02,02:30:00
2026-01-04 02:45:00,143.06,02:45:00
2026-01-04 03:00:00,140.91,03:00:00
2026-01-04 03:15:00,140.87,03:15:00
2026-01-04 03:30:00,143.01,03:30:00
2026-01-04 03:45:00,143.1,03:45:00
2026-01-04 04:00:00,146.31,04:00:00
2026-01-04 04:15:00,146.37,04:15:00
2026-01-04 04:30:00,146.5,04:30:00
2026-01-04 04:45:00,146.33,04:45:00
2026-01-04 05:00:00,147.02,05:00:00
2026-01-04 05:15:00,147.21,05:15:00
2026-01-04 05:30:00,142.34,05:30:00
2026-01-04 05:45:00,142.22,05:45:00
2026-01-04 06:00:00,147.45,06:00:00
2026-01-04 06:15:00,147.41,06:15:00
2026-01-04 06:30:00,158.17,06:30:00
2026-01-04 06:45:00,158.34,06:45:00
2026-01-04 07:00:00,177.71,07:00:00
2026-01-04 07:15:00,178.19,07:15:00
2026-01-04 07:30:00,187.47,07:30:00
2026-01-04 07:45:00,187.12,07:45:00
2026-01-04 08:00:00,185.54,08:00:00
2026-01-04 08:15:00,185.09,08:15:00
2026-01-04 08:30:00,189.8,08:30:00
2026-01-04 08:45:00,189.79,08:45:00
2026-01-04 09:00:00,173.4,09:00:00
2026-01-04 09:15:00,173.12,09:15:00
2026-01-04 09:30:00,165.54,09:30:00
2026-01-04 09:45:00,166.25,09:45:00
2026-01-04 10:00:00,165.79,10:00:00
2026-01-04 10:15:00,166.05,10:15:00
2026-01-04 10:30:00,156.5,10:30:00
2026-01-04 10:45:00,156.67,10:45:00
2026-01-04 11:00:00,155.37,11:00:00
2026-01-04 11:15:00,155.14,11:15:00
2026-01-04 11:30:00,151.43,11:30:00
2026-01-04 11:45:00,151.41,11:45:00
2026-01-04 12:00:00,147.11,12:00:00
2026-01-04 12:15:00,147.09,12:15:00
2026-01-04 12:30:00,148.43,12:30:00
2026-01-04 12:45:00,148.75,12:45:00
2026-01-04 13:00:00,159.3,13:00:00
2026-01-04 13:15:00,159.7,13:15:00
2026-01-04 13:30:00,176.63,13:30:00
2026-01-04 13:45:00,176.71,13:45:00
2026-01-04 14:00:00,198.4,14:00:00
2026-01-04 14:15:00,198.8,14:15:00
2026-01-04 14:30:00,213.33,14:30:00
2026-01-04 14:45:00,213.37,14:45:00
2026-01-04 15:00:00,233.29,15:00:00
2026-01-04 15:15:00,233.44,15:15:00
2026-01-04 15:30:00,244.29,15:30:00
2026-01-04 15:45:00,244.36,15:45:00
2026-01-04 16:00:00,250.37,16:00:00
2026-01-04 16:15:00,250.36,16:15:00
2026-01-04 16:30:00,255.84,16:30:00
2026-01-04 16:45:00,255.64,16:45:00
2026-01-04 17:00:00,260.51,17:00:00
2026-01-04 17:15:00,260.25,17:15:00
2026-01-04 17:30:00,260.41,17:30:00
2026-01-04 17:45:00,260.31,17:45:00
2026-01-04 18:00:00,257.73,18:00:00
2026-01-04 18:15:00,257.64,18:15:00
2026-01-04 18:30:00,255.75,18:30:00
2026-01-04 18:45:00,255.71,18:45:00
2026-01-04 19:00:00,253.6,19:00:00
2026-01-04 19:15:00,253.51,19:15:00
2026-01-04 19:30:00,253.82,19:30:00
2026-01-04 19:45:00,254.21,19:45:00
2026-01-04 20:00:00,256.93,20:00:00
2026-01-04 20:15:00,257.27,20:15:00
2026-01-04 20:30:00,256.92,20:30:00
2026-01-04 20:45:00,256.73,20:45:00
2026-01-04 21:00:00,257.29,21:00:00
2026-01-04 21:15:00,257.19,21:15:00
2026-01-04 21:30:00,255.95,21:30:00
2026-01-04 21:45:00,255.96,21:45:00
2026-01-04 22:00:00,253.07,22:00:00
2026-01-04 22:15:00,253.07,22:15:00
2026-01-04 22:30:00,251.54,22:30:00
2026-01-04 22:45:00,251.51,22:45:00
2026-01-04 23:00:00,249.0,23:00:00
2026-01-04 23:15:00,248.98,23:15:00
2026-01-04 23:30:00,253.18,23:30:00
2026-01-04 23:45:00,253.01,23:45:00
2026-01-05 00:00:00,253.58,00:00:00
2026-01-05 00:15:00,253.39,00:15:00
2026-01-05 00:30:00,253.48,00:30:00
2026-01-05 00:45:00,253.54,00:45:00
2026-01-05 01:00:00,255.49,01:00:00
2026-01-05 01:15:00,255.57,01:15:00
2026-01-05 01:30:00,255.24,01:30:00
2026-01-05 01:45:00,255.35,01:45:00
2026-01-05 02:00:00,258.57,02:00:00
2026-01-05 02:15:00,258.72,02:15:00
2026-01-05 02:30:00,259.14,02:30:00
2026-01-05 02:45:00,259.14,02:45:00
2026-01-05 03:00:00,257.63,03:00:00
2026-01-05 03:15:00,257.63,03:15:00
2026-01-05 03:30:00,257.52,03:30:00
2026-01-05 03:45:00,257.53,03:45:00
2026-01-05 04:00:00,259.04,04:00:00
2026-01-05 04:15:00,259.04,04:15:00
2026-01-05 04:30:00,260.8,04:30:00
2026-01-05 04:45:00,260.8,04:45:00
2026-01-05 05:00:00,263.33,05:00:00
2026-01-05 05:15:00,263.33,05:15:00
2026-01-05 05:30:00,262.24,05:30:00
2026-01-05 05:45:00,262.24,05:45:00
2026-01-05 06:00:00,261.52,06:00:00
2026-01-05 06:15:00,261.52,06:15:00
2026-01-05 06:30:00,270.38,06:30:00
2026-01-05 06:45:00,270.38,06:45:00
2026-01-05 07:00:00,278.79,07:00:00
2026-01-05 07:15:00,278.79,07:15:00
2026-01-05 07:30:00,288.44,07:30:00
2026-01-05 07:45:00,288.44,07:45:00
2026-01-05 08:00:00,286.26,08:00:00
2026-01-05 08:15:00,286.26,08:15:00
2026-01-05 08:30:00,287.36,08:30:00
2026-01-05 08:45:00,287.31,08:45:00
2026-01-05 09:00:00,279.5,09:00:00
2026-01-05 09:15:00,279.37,09:15:00
2026-01-05 09:30:00,272.89,09:30:00
2026-01-05 09:45:00,272.78,09:45:00
2026-01-05 10:00:00,268.95,10:00:00
2026-01-05 10:15:00,268.84,10:15:00
2026-01-05 10:30:00,260.24,10:30:00
2026-01-05 10:45:00,260.21,10:45:00
2026-01-05 11:00:00,253.81,11:00:00
2026-01-05 11:15:00,253.88,11:15:00
2026-01-05 11:30:00,251.2,11:30:00
2026-01-05 11:45:00,251.32,11:45:00
2026-01-05 12:00:00,249.57,12:00:00
2026-01-05 12:15:00,249.69,12:15:00
2026-01-05 12:30:00,250.65,12:30:00
2026-01-05 12:45:00,250.64,12:45:00
2026-01-05 13:00:00,251.23,13:00:00
2026-01-05 13:15:00,251.23,13:15:00
2026-01-05 13:30:00,253.7,13:30:00
2026-01-05 13:45:00,253.69,13:45:00
2026-01-05 14:00:00,260.99,14:00:00
2026-01-05 14:15:00,261.0,14:15:00
2026-01-05 14:30:00,270.87,14:30:00
2026-01-05 14:45:00,270.49,14:45:00
2026-01-05 15:00:00,275.58,15:00:00
2026-01-05 15:15:00,275.16,15:15:00
2026-01-05 15:30:00,281.84,15:30:00
2026-01-05 15:45:00,281.41,15:45:00
2026-01-05 16:00:00,285.15,16:00:00
2026-01-05 16:15:00,284.69,16:15:00
2026-01-05 16:30:00,281.81,16:30:00
2026-01-05 16:45:00,281.39,16:45:00
2026-01-05 17:00:00,290.52,17:00:00
2026-01-05 17:15:00,290.06,17:15:00
2026-01-05 17:30:00,286.46,17:30:00
2026-01-05 17:45:00,286.42,17:45:00
2026-01-05 18:00:00,288.79,18:00:00
2026-01-05 18:15:00,288.89,18:15:00
2026-01-05 18:30:00,289.96,18:30:00
2026-01-05 18:45:00,290.1,18:45:00
2026-01-05 19:00:00,290.45,19:00:00
2026-01-05 19:15:00,290.58,19:15:00
2026-01-05 19:30:00,291.12,19:30:00
2026-01-05 19:45:00,291.44,19:45:00
2026-01-05 20:00:00,284.29,20:00:00
2026-01-05 20:15:00,284.73,20:15:00
2026-01-05 20:30:00,283.92,20:30:00
2026-01-05 20:45:00,284.34,20:45:00
2026-01-05 21:00:00,289.39,21:00:00
2026-01-05 21:15:00,289.73,21:15:00
2026-01-05 21:30:00,293.67,21:30:00
2026-01-05 21:45:00,294.01,21:45:00
2026-01-05 22:00:00,304.73,22:00:00
2026-01-05 22:15:00,305.08,22:15:00
2026-01-05 22:30:00,310.33,22:30:00
2026-01-05 22:45:00,310.35,22:45:00
2026-01-05 23:00:00,313.07,23:00:00
2026-01-05 23:15:00,313.08,23:15:00
2026-01-05 23:30:00,311.77,23:30:00
2026-01-05 23:45:00,311.77,23:45:00
2026-01-06 00:00:00,314.87,00:00:00
2026-01-06 00:15:00,314.86,00:15:00
2026-01-06 00:30:00,316.32,00:30:00
2026-01-06 00:45:00,316.32,00:45:00
2026-01-06 01:00:00,319.82,01:00:00
2026-01-06 01:15:00,319.83,01:15:00
2026-01-06 01:30:00,325.15,01:30:00
2026-01-06 01:45:00,325.15,01:45:00
2026-01-06 02:00:00,329.18,02:00:00
2026-01-06 02:15:00,329.18,02:15:00
2026-01-06 02:30:00,334.41,02:30:00
2026-01-06 02:45:00,334.44,02:45:00
2026-01-06 03:00:00,340.34,03:00:00
2026-01-06 03:15:00,340.34,03:15:00
2026-01-06 03:30:00,336.44,03:30:00
2026-01-06 03:45:00,336.44,03:45:00
2026-01-06 04:00:00,332.59,04:00:00
2026-01-06 04:15:00,332.59,04:15:00
2026-01-06 04:30:00,330.76,04:30:00
2026-01-06 04:45:00,330.76,04:45:00
2026-01-06 05:00:00,332.29,05:00:00
2026-01-06 05:15:00,332.29,05:15:00
2026-01-06 05:30:00,328.39,05:30:00
2026-01-06 05:45:00,328.39,05:45:00
2026-01-06 06:00:00,320.97,06:00:00
2026-01-06 06:15:00,320.97,06:15:00
2026-01-06 06:30:00,318.37,06:30:00
2026-01-06 06:45:00,318.37,06:45:00
2026-01-06 07:00:00,317.69,07:00:00
2026-01-06 07:15:00,317.68,07:15:00
2026-01-06 07:30:00,323.07,07:30:00
2026-01-06 07:45:00,323.07,07:45:00
2026-01-06 08:00:00,318.48,08:00:00
2026-01-06 08:15:00,318.52,08:15:00
2026-01-06 08:30:00,314.13,08:30:00
2026-01-06 08:45:00,314.15,08:45:00
2026-01-06 09:00:00,310.03,09:00:00
2026-01-06 09:15:00,309.85,09:15:00
2026-01-06 09:30:00,305.98,09:30:00
2026-01-06 09:45:00,306.05,09:45:00
2026-01-06 10:00:00,303.34,10:00:00
2026-01-06 10:15:00,303.38,10:15:00
2026-01-06 10:30:00,299.48,10:30:00
2026-01-06 10:45:00,299.55,10:45:00
2026-01-06 11:00:00,291.67,11:00:00
2026-01-06 11:15:00,291.65,11:15:00
2026-01-06 11:30:00,283.9,11:30:00
2026-01-06 11:45:00,283.52,11:45:00
2026-01-06 12:00:00,273.45,12:00:00
2026-01-06 12:15:00,273.41,12:15:00
2026-01-06 12:30:00,271.65,12:30:00
2026-01-06 12:45:00,271.48,12:45:00
2026-01-06 13:00:00,269.63,13:00:00
2026-01-06 13:15:00,269.69,13:15:00
2026-01-06 13:30:00,271.72,13:30:00
2026-01-06 13:45:00,271.68,13:45:00
2026-01-06 14:00:00,274.53,14:00:00
2026-01-06 14:15:00,274.64,14:15:00
2026-01-06 14:30:00,276.75,14:30:00
2026-01-06 14:45:00,276.37,14:45:00
2026-01-06 15:00:00,273.05,15:00:00
2026-01-06 15:15:00,272.99,15:15:00
2026-01-06 15:30:00,273.13,15:30:00
2026-01-06 15:45:00,273.08,15:45:00
2026-01-06 16:00:00,267.04,16:00:00
2026-01-06 16:15:00,267.08,16:15:00
2026-01-06 16:30:00,264.65,16:30:00
2026-01-06 16:45:00,264.39,16:45:00
2026-01-06 17:00:00,263.29,17:00:00
2026-01-06 17:15:00,263.34,17:15:00
2026-01-06 17:30:00,259.21,17:30:00
2026-01-06 17:45:00,259.31,17:45:00
2026-01-06 18:00:00,254.99,18:00:00
2026-01-06 18:15:00,254.99,18:15:00
2026-01-06 18:30:00,251.01,18:30:00
2026-01-06 18:45:00,250.93,18:45:00
2026-01-06 19:00:00,247.26,19:00:00
2026-01-06 19:15:00,247.09,19:15:00
2026-01-06 19:30:00,240.54,19:30:00
2026-01-06 19:45:00,240.61,19:45:00
2026-01-06 20:00:00,236.46,20:00:00
2026-01-06 20:15:00,236.36,20:15:00
2026-01-06 20:30:00,230.51,20:30:00
2026-01-06 20:45:00,230.45,20:45:00
2026-01-06 21:00:00,221.44,21:00:00
2026-01-06 21:15:00,221.36,21:15:00
2026-01-06 21:30:00,213.89,21:30:00
2026-01-06 21:45:00,213.78,21:45:00
2026-01-06 22:00:00,207.64,22:00:00
2026-01-06 22:15:00,207.58,22:15:00
2026-01-06 22:30:00,201.18,22:30:00
2026-01-06 22:45:00,200.33,22:45:00
2026-01-06 23:00:00,193.61,23:00:00
2026-01-06 23:15:00,193.18,23:15:00
2026-01-06 23:30:00,190.53,23:30:00
2026-01-06 23:45:00,190.29,23:45:00
2026-01-07 00:00:00,190.35,00:00:00
2026-01-07 00:15:00,190.11,00:15:00
2026-01-07 00:30:00,191.01,00:30:00
2026-01-07 00:45:00,191.09,00:45:00
2026-01-07 01:00:00,191.35,01:00:00
2026-01-07 01:15:00,191.5,01:15:00
2026-01-07 01:30:00,179.36,01:30:00
2026-01-07 01:45:00,179.19,01:45:00
2026-01-07 02:00:00,173.54,02:00:00
2026-01-07 02:15:00,173.42,02:15:00
2026-01-07 02:30:00,172.81,02:30:00
2026-01-07 02:45:00,173.24,02:45:00
2026-01-07 03:00:00,177.59,03:00:00
2026-01-07 03:15:00,177.87,03:15:00
2026-01-07 03:30:00,180.52,03:30:00
2026-01-07 03:45:00,180.73,03:45:00
2026-01-07 04:00:00,180.94,04:00:00
2026-01-07 04:15:00,181.34,04:15:00
2026-01-07 04:30:00,181.52,04:30:00
2026-01-07 04:45:00,181.35,04:45:00
2026-01-07 05:00:00,192.69,05:00:00
2026-01-07 05:15:00,192.41,05:15:00
2026-01-07 05:30:00,204.7,05:30:00
2026-01-07 05:45:00,205.08,05:45:00
2026-01-07 06:00:00,219.37,06:00:00
2026-01-07 06:15:00,219.72,06:15:00
2026-01-07 06:30:00,234.6,06:30:00
2026-01-07 06:45:00,234.76,06:45:00
2026-01-07 07:00:00,239.62,07:00:00
2026-01-07 07:15:00,239.65,07:15:00
2026-01-07 07:30:00,241.25,07:30:00
